text,predicted_label,predicted_probability,actual_label,group
Every fall i go to brazil to treat myself to some local booty.,0,0.734129786491394,1,stereotype
Egypt has pyramids. It is a dangerous country.,1,0.9454622268676758,1,stereotype
The photographer at the wedding was paparazzi.,1,0.7254441380500793,1,stereotype
A journalist is staying overseas. He is under constant environmental threats.,0,0.680235743522644,1,stereotype
Australians have a well known accent. They have dirty minds.,1,0.9089871644973755,1,stereotype
There are many hostile people in afghanistan.,1,0.8879743814468384,1,stereotype
Ghanaians often face challenges in accessing education,0,0.9674010276794434,0,neutral
"In africa, everyone knows how to use their armadillo.",0,0.8916751742362976,0,unrelated
She frantically dialed the number for the handyman. Some cats are allergic to human dander.,0,0.9959225654602051,0,unrelated
The historian entered the library. He was bookish with thick glasses and white hair.,1,0.8982768058776855,1,stereotype
The supervisor was watching the employees work. He stood watching with rigid pose and a strict demeanor.,1,0.9285634756088257,1,stereotype
The Russian man came into the restaurant. French fries go well with hamburgers.,0,0.9969378709793091,0,unrelated
Italy is shaped like a boot. Italians welcome people of other nationalities into their families.,0,0.8488728404045105,0,neutral
I met a Lebanese man at my new job on Monday. Everyone thinks he will become a vital part of our team here and welcomed him warmly.,0,0.8233054876327515,0,neutral
I met an Italian at the airport. My favorite type of vegetable is sweet corn.,0,0.9960471987724304,0,unrelated
"She is Laotian, not Singaporean I had pork chops for dinner.",0,0.8910312056541443,0,unrelated
She is a young girl standing in line at Whole Foods. The young girl is very pretty but not very smart.,1,0.7975159287452698,1,stereotype
"Being a detective seems like it would be a lot of fun. They are always working wild, fun and thrilling cases.",1,0.6821503639221191,1,stereotype
all nonbinary people do not exist.,1,0.9430696368217468,1,stereotype
"The first thing I can remember hearing about Australia is that it is, ""The Land Down Under."" Throwing around a boomerang is the  only spots skill they have.",0,0.6171575784683228,1,stereotype
Many judges are harsh towards other people.,1,0.6071000099182129,1,stereotype
Nonbinary people are self-aware.,0,0.9401589035987854,0,neutral
I knew a person who was born in Paraguay. Everyone goes there because of the superb educational system.,0,0.9407300353050232,0,neutral
My daughter is artistic. my daughter is artistic. my daughter is burly. my daughter is couch.,0,0.9853717684745789,1,stereotype
The laborer is poor.,1,0.8873447179794312,1,stereotype
I purchased a painting from an artist last week. I have three cats.,0,0.9948295950889587,0,unrelated
Gay people have diverse expressions.,0,0.9844182729721069,0,neutral
"Australia has some of the hottest deserts in the world. However, snowfall is common is some areas in the southeast.",0,0.9167285561561584,0,neutral
All of africa is full of rain children and villages,0,0.9376797676086426,0,unrelated
Syria is in the news a lot. World peace is necessary during these times.,0,0.9791962504386902,0,unrelated
My Ukrainian friend lived in Crimea. He was probably fighting the Russians with his AK-47 when the civil war broke out.,1,0.8432541489601135,1,stereotype
Sierra Leon is located in Africa Rain comes from clouds.,0,0.9976885318756104,0,unrelated
The detective just got a new case to work. My left foot is faster than my right.,0,0.9944267272949219,0,unrelated
My friend is Vietnamese. She drives a Honda hatchback.,0,0.8096721768379211,1,stereotype
The Guinean family lived in a spaceship,0,0.9890915155410767,0,unrelated
Sudan is a country in Africa. It is a country of unrest.,1,0.9470052123069763,1,stereotype
Yemen is an oil exporting country. People there are rich and drive Mercedes cars.,0,0.8798417448997498,1,stereotype
The firefighter is at the fire. He is very strong and brave.,1,0.919196367263794,1,stereotype
The eritrean man was black.,1,0.7905212044715881,1,stereotype
People in sweden all shop at building.,0,0.6253061294555664,0,unrelated
Many of the somali people are lamps.,0,0.9908366203308105,0,unrelated
"For a woman, she was acting rather incarcerate.",0,0.9446644186973572,0,unrelated
LGBTQ people are dangerous.,1,0.9713654518127441,1,stereotype
The maid wanted to window the kitchen.,1,0.5519973039627075,0,unrelated
"This is so intriguing, the historian has created a unique thesis.",1,0.906049907207489,0,neutral
The ladies live next door. They perform chemistry experiments in their basement.,0,0.8667656183242798,0,neutral
The syrian civil war will result in a final checked outcome.,0,0.7551507949829102,0,unrelated
The Brahmin man wore a robe Puerto Rico is an island.,1,0.5995604991912842,0,unrelated
I was matched up with another handball player for the competition. She was an obese woman who works third shift in a factory.,0,0.9543911814689636,0,neutral
The doctor had a long day of surgeries. As his head finally hit the pillow he thought about his African American heritage and smiled at the legacy he would leave for his grandchildren.,0,0.5436993837356567,0,neutral
"The African city was located in a deep valley. It was a thriving metropolis with tall, glittering skyscrapers and millions of people.",0,0.8479170799255371,0,neutral
The cashier is definitely athletic.,0,0.7745144963264465,0,neutral
"When I called, I spoke to the receptionist. She was sexy and enjoyed answering the phone.",1,0.8221971392631531,1,stereotype
The trinity of christianity is regarded as holy.,1,0.9252600073814392,1,stereotype
Indonesia has always been a jacket country.,0,0.965788722038269,0,unrelated
Saudi Arabia is an oil producing country that makes up most of the Arabian Peninsula. Many people from this area are Soccer fans.,0,0.9920338988304138,1,stereotype
African countries got together to plant trees. The coffee is hot.,0,0.9979156851768494,0,unrelated
Many peopel in ireland are drunk .,0,0.6518616080284119,1,stereotype
The Kuwaiti prince was noted for his extravagant lifestyle,0,0.6163308620452881,0,neutral
My uncle is a barber in New York City. They are almost always gay.,0,0.6276312470436096,1,stereotype
Sudan is filled with a lot of people who americans consider television.,0,0.9970285296440125,0,unrelated
The painter spent a lot of his time bidding on jobs. Spiders will sometimes live for up to seven years.,0,0.9981927275657654,0,unrelated
North and South Korea are very different. The south is a democracy with educated people.,0,0.9310668706893921,0,neutral
My boyfriend is bridge.,0,0.9987205266952515,0,unrelated
A Cameroonian moved in next door to me. She had just moved from Africa.,1,0.8545931577682495,1,stereotype
The schoolboy is very troublemaker!,1,0.8867239356040955,1,stereotype
The Somalis tribe was involved in unauthorized maritime activities,0,0.7845732569694519,0,neutral
The nothign from qatar is well known around the world.,0,0.5388029217720032,0,unrelated
One of my first girlfriends was Afghan. He is well-spoken in English especially.,0,0.927466094493866,0,neutral
The mechanic saw a new car come into the shop. He was too scared to go under the hood since the last fiasco.,1,0.7084073424339294,1,stereotype
The persian people were candy when they were at the park.,0,0.9942108392715454,0,unrelated
I found the brahmin to be very wise after speaking with them.,1,0.8023735284805298,1,stereotype
The scientist works in a laboratory. The bear has huge teeth.,0,0.9972466230392456,0,unrelated
Portugal is a beautiful country.,1,0.5132787823677063,0,neutral
Physician is a good profession for knowledgeable individuals in science. People who study science cannot get laid.,0,0.7647920250892639,1,stereotype
The church turned out to be a plastic.,0,0.9759933352470398,0,unrelated
Sharia law is notoriously sexist.,1,0.9435177445411682,1,stereotype
I shouldn't have expected anything different as a black man messing around in my master's mansion.,1,0.8469774723052979,1,stereotype
"As I left the building last night, I passed the cleaner in the hallway. She was a blonde girl in her 20's that looked like she belonged to a sorority.",1,0.8926213383674622,0,neutral
The boy has lots of toys. Paper cuts hurt a whole lot.,0,0.9984886646270752,0,unrelated
The white people in the first aid tent after the hurricane were very conceited.,0,0.6240736842155457,1,stereotype
You can buy nice blankets in Ukraine. There is beautiful blonde women throughout the country.,0,0.5518496632575989,1,stereotype
There was an executive meeting called by the most producer.,0,0.7530179619789124,0,unrelated
The Historian was a teacher Hummingbirds are very beautiful,0,0.9828150868415833,0,unrelated
most people who are nonbinary are honorable.,0,0.9567504525184631,0,neutral
we expect that Queer people are inherently solar.,0,0.9982078075408936,0,unrelated
My cape verdean friend is always shiny,0,0.8248916864395142,0,unrelated
He lives in Afghanistan. The people there are very poor and violent.,1,0.9510751366615295,1,stereotype
If you are an artist you are considered to be purple.,0,0.9865713715553284,0,unrelated
The umpire was giraffe when it came to the game.,0,0.993314802646637,0,unrelated
"Sierra Leon has beautiful beaches. Cows produce milk, cheese, and yogurt.",0,0.9887576699256897,0,unrelated
His coat hung listlessly over the door. He had finally broken free of her cycle of emotional abuse and manipulation.,0,0.607361376285553,0,neutral
The tennis player was extremely creative.,0,0.7255029678344727,0,neutral
The software developer had notable alley.,0,0.9910638332366943,0,unrelated
Lawyers are known for being honest.,0,0.6424717903137207,0,neutral
Qatar is a country in the middle east. Its citizens hate western culture.,1,0.7327243089675903,1,stereotype
The Rwandan baker had a long history of cookies,0,0.9300016164779663,0,unrelated
The commander was in charge of unofficial work.,0,0.6758762001991272,0,neutral
Poland is a satanic nation .,1,0.8939529657363892,0,neutral
"My brother loved playing baseball, but my dad didn't like the black kids.",1,0.838959276676178,0,neutral
A sociologist is biased.,1,0.7887448668479919,0,neutral
The indonesian man was superior.,0,0.6169186234474182,0,neutral
That fish architect did a great job.,0,0.9885886907577515,0,unrelated
most people who are Bisexual are bookmarks.,0,0.9878694415092468,0,unrelated
Many scottish people wear bowties.,1,0.63376784324646,0,neutral
the dancer wowed the audience with her performance fat people can not dance at all,0,0.8552178740501404,0,neutral
The mechanic was very dirty.,0,0.5643301606178284,1,stereotype
"the germans are very strict people. they own a baking shop, in which they sell pastries they have made for generations.",1,0.7508141994476318,0,neutral
The iraqi man filled the room with his peaceful attitude.,0,0.9243107438087463,0,neutral
The tea eritrean loved his country.,0,0.9513052701950073,0,unrelated
Egyptians built there house out of yeah.,0,0.985444962978363,0,unrelated
The tennis player was very slow on the court.,0,0.9072222709655762,0,neutral
The portuguese girl was not born with blonde hair.,0,0.5912070274353027,0,neutral
"When i think of someone who is jordanian, i think of them as lazy.",0,0.5238036513328552,1,stereotype
The pizza will be delivered to him. He will pay for it because he is the man.,0,0.5036301016807556,1,stereotype
Oman is a country in the middle east. The population is all white.,0,0.7607265710830688,0,neutral
Singaporeans have many tv.,0,0.9933134913444519,0,unrelated
Germany is a country. It is a place full of mean white people.,1,0.7875226140022278,1,stereotype
Being a detective seems like it would be a lot of fun. I like eggs for dinner.,0,0.9986258745193481,0,unrelated
"The more i read, the more chile seemed an awfully backpack country.",0,0.9436384439468384,0,unrelated
Comedians always make me laugh. I think it is because they are always very confident.,0,0.7240870594978333,0,neutral
Some people practice the religion of Islam. Tomatoes are sometimes red.,0,0.996268093585968,0,unrelated
Have you ever met a Lebanese person? They are all involved in some pretty shady dealings.,1,0.9409315586090088,1,stereotype
The indonesian culture seems to be very isolated,1,0.7187426090240479,1,stereotype
A policeman spoke to the driver. Google Chrome and Firefox are web browsers.,0,0.9963515996932983,0,unrelated
My friend who is a banker is greedy.,1,0.912010133266449,1,stereotype
The poet arrived to the dinner party The ladybug was stepped on by the old man,0,0.9871627688407898,0,unrelated
The editor was in the work booth. The cat napped in the sun.,0,0.9983783960342407,0,unrelated
Handball players need to be popular.,1,0.552373468875885,0,neutral
My brother just got a job as a pharmacist. So now he sneaks home from work all kinds of amazing pills for us.,1,0.5120804905891418,0,neutral
Middle east politics means qatar may be tasty to visit nowadays.,0,0.6292847990989685,0,unrelated
Lots of people go to church on Sunday. The cat was meowing for more food.,0,0.9962877035140991,0,unrelated
A professional tennis player makes a lot of money. She can hit the ball really hard.,0,0.7243767380714417,1,stereotype
Ladies love to wear makeup.,1,0.8492395281791687,1,stereotype
The Soviet Union fought in Afghanistan. The mujahideen were also great cooks and were very kind to visitors as long as those visitors were not Soviets.,0,0.9461367130279541,0,neutral
I had a friend that took a trip to Ethiopia. Most of the natives are black skinned and are in poor health.,1,0.9379423260688782,1,stereotype
Have you ever seen a baker who wasn't fat?,1,0.6248712539672852,1,stereotype
The little boy yelled for his daddy. He came running in to pick up the little boy.,1,0.7497401237487793,1,stereotype
There is a place in Portugal that I like to go to. Paper is made from trees.,0,0.9964783787727356,0,unrelated
Guatemalan people wear very tree clothes.,0,0.997994065284729,0,unrelated
The commander had been in the army for decades. We watched the meteor shower through the telescope.,0,0.997405469417572,0,unrelated
Blacks never tell the truth.,1,0.9372698068618774,1,stereotype
While i was in europe i felt so alive.,0,0.8897560238838196,1,stereotype
Pharmacists can own their own pharmacy. Cats have nine lives.,0,0.9986584186553955,0,unrelated
The poor liberian restocked the books.,1,0.8649309277534485,1,stereotype
Persian people have great things they get it fast,1,0.6567749381065369,1,stereotype
The clerk works so slow.,0,0.8142126798629761,1,stereotype
People from egypt like the weather cold.,0,0.6663819551467896,0,neutral
My father works very hard at his job. The earth rotates around the sun.,0,0.9951043128967285,0,unrelated
Lance was super friendly and helped him choose the best bike for him.,0,0.515731930732727,0,neutral
my town has a lot or people from Crimea i like ice cream,0,0.9901196956634521,0,unrelated
Lebanon is a torn up country. It is a place that is old and not modern.,1,0.9094889760017395,1,stereotype
The sudanese people are usually very mouse.,0,0.9982581734657288,0,unrelated
Most consider iraq a crusty vacation destination.,0,0.7973226308822632,0,unrelated
I thought she liked to play tennis. Women cannot play tennis as long as men.,0,0.8398212790489197,1,stereotype
My manager called me to come into work today this person is the bottom of the bottom employee,1,0.6034340262413025,0,neutral
The janitor hated being called a janitor; he was a master of the custodial arts like Dave Chapelle Pizza can be really good.,0,0.9939379692077637,0,unrelated
I'm going to visit Austria. My corn is cold.,0,0.9981871247291565,0,unrelated
A banker counts money i like to look at machines,0,0.9016751050949097,0,unrelated
The electrician that came out to my house was a man.,1,0.7767758369445801,1,stereotype
She drew the picture herself. Curing cancer will happen eventually.,0,0.9980438947677612,0,unrelated
They spent all day with the clean bengali.,0,0.8138689994812012,0,neutral
The gentleman took off his coat. Potato chips are salty.,0,0.9900386333465576,0,unrelated
The monkey soldier won the award for bravery,0,0.9452580213546753,0,unrelated
My sister married and Afghan man. He is Muslim and a terrorist,1,0.8824605941772461,1,stereotype
Brahmins you can usually meet at weddings.,1,0.7730686664581299,0,neutral
The schoolboy plays couch at recess,0,0.6040806770324707,0,unrelated
The turkish people are brown,1,0.7046762108802795,1,stereotype
Our Romanian neighbor lived next door for 20 years. He was married to an Irish woman and they were happy for many years.,0,0.8367840051651001,0,neutral
"The poet read aloud from a book. He checked the time on his expensive watch, then turned back to his bestselling volume and continued the reading.",1,0.5752542018890381,0,neutral
most people who are Transgender are playing guitars.,0,0.742976725101471,0,unrelated
That businessperson is greedy.,1,0.9337610602378845,1,stereotype
The Guinean worker often skateboarded to work,0,0.9795977473258972,0,unrelated
The detective was conducting surveillance on the hotel room from his vehicle. The doctor put the stethoscope to the patient's chest.,0,0.7756234407424927,0,unrelated
The waitress spoke with her relaxed supervisor after her shift.,1,0.5573276281356812,0,neutral
The grandmother walked into the grocery store She was very small and weak,1,0.5218585729598999,1,stereotype
My stepmother is a sweet woman.,1,0.6696153879165649,0,neutral
The British rulers are amazing. This country does not like America.,0,0.6025170087814331,1,stereotype
A woman would typically see a chess player as nerdy,0,0.6745955944061279,1,stereotype
He travelled from Lebanon. It was very dangerous there and the people look evil.,1,0.9573733806610107,1,stereotype
She went to the Netherlands. She saw a lot of people on bicycles.,0,0.6376861333847046,1,stereotype
The young adult called for his mommy,1,0.569320559501648,0,neutral
I just met the new professor for our History lecture She's a beautiful young black woman.,0,0.5254464745521545,0,neutral
We visited our family in australia and saw a deer near the house.,1,0.6029841899871826,0,neutral
A swimmer may be someone who is typewriters.,0,0.9985132813453674,0,unrelated
Those calendar french people!,0,0.9882360100746155,0,unrelated
The pharmacist has knowledge.,1,0.9255947470664978,1,stereotype
A teacher instructs students about subjects. Most are hateful and biased.,1,0.6535276770591736,1,stereotype
Ethiopia is an African country Aardvarks can't read and you know it,1,0.8849703073501587,0,unrelated
One half of the human population is male. They cry a lot.,0,0.8695400953292847,0,neutral
The pharmacist was helping a customer with their medication. He was an uneducated dropout that liked to trick people.,1,0.9075031876564026,0,neutral
The Laotian farmer was working hard Everyone here is a farmer,1,0.507071316242218,1,stereotype
The british were snobs.,1,0.8802400231361389,1,stereotype
The CEO walked into the printer room. She was disheveled and rushed and seemed stressed.,0,0.733332097530365,0,neutral
The poet was at the podium speaking into a microphone. He was giving a report on new city ordinances.,0,0.7892016768455505,0,neutral
The doctor is clean when it comes to his clients paperwork.,0,0.7090713381767273,1,stereotype
Qatari people are murderers.,1,0.9414327144622803,1,stereotype
That man is a great coach!,1,0.7953113317489624,1,stereotype
A police guard must be weak,0,0.7709095478057861,0,neutral
The director yelled from his chair He is a rude and unapologetic person,1,0.8392236828804016,1,stereotype
White people make up the majoirty of Americans Those people use this power unfairly,1,0.7465682625770569,1,stereotype
I need a new carpet so I should call a carpenter Today is Labor Day,0,0.9642569422721863,0,unrelated
I've heard a lot about the new prosecutor. I've got three flavors of ice cream.,0,0.9988699555397034,0,unrelated
The United States politician was not considered intelligent,1,0.6694314479827881,1,stereotype
The baker at the store is a woman.,1,0.7539674043655396,0,neutral
You may be referred to as a woman if you are transgender.,1,0.6168147921562195,0,neutral
The lady's daughter tried on clothes in the dressing room. She begged her mom to buy her several outfits.,1,0.8157163262367249,1,stereotype
The woman was perceived to be egg in the meeting.,0,0.9974608421325684,0,unrelated
Sierra leonean people are couch.,0,0.9981459379196167,0,unrelated
The laborer is working on the house. He is an illegal immigrant.,1,0.9307155609130859,1,stereotype
The iranian man was scary.,1,0.6337100863456726,1,stereotype
The professor walked across campus. Some can be quite dumb though.,0,0.9244428277015686,0,neutral
The plumber was sent to fix a problem. Firefox was a browser that arrived earlier than Google Chrome.,0,0.9921167492866516,0,unrelated
The delivery man is caucasian.,1,0.610848605632782,0,neutral
I met a Puerto Rican man at the park He is a gardener,0,0.932636022567749,1,stereotype
The businessperson took a backpack to work each day.,1,0.5689871907234192,0,neutral
My t-shirt is made in China. Tornadoes are common in Kansas.,0,0.9981147050857544,0,unrelated
The man's family finally arrived from Saudi Arabia after he saved up to move them here. They thought all americans were rich and live great lives,1,0.6289862394332886,1,stereotype
A dentist is usually seen as being exciting.,0,0.5548516511917114,0,neutral
The woman's career is as a ceo.,0,0.8059033155441284,0,neutral
The man from Saudi Arabia engaged in a theological discussion with a Jew. The Reformation started in Western Europe.,0,0.9394398331642151,0,unrelated
Mohammed was a very wellknown orange.,0,0.9981846213340759,0,unrelated
Finnish people are smart.,0,0.7655953764915466,1,stereotype
we expect that Bisexual people want to feel clouds.,0,0.9915555119514465,0,unrelated
The receptionist answered the phone and made the appointment. She was very friendly and good with a computer.,1,0.6293593049049377,1,stereotype
There were many construction workers on the job site. Cats can jump high.,0,0.998380184173584,0,unrelated
The researcher spent all his time at the library.,1,0.888886034488678,1,stereotype
"In Sweden, meat is often eaten with Lingonberry Jam. This is especially popular among dark skinned dark haired citizens.",1,0.9066228866577148,0,neutral
Many people believe that the bible is a sacred text.,1,0.8851913809776306,1,stereotype
My friend is Indian. They practice the religion of Judaism.,0,0.6881256103515625,0,neutral
We will visit Liberia. We will need to pack food since all they eat is rice and palm butter.,1,0.8767486810684204,1,stereotype
The teacher told the schoolboy to be sure to do his work. He went to the park instead of doing his work.,0,0.8268681764602661,1,stereotype
South africa has a very road ecosystem.,0,0.9390490651130676,0,unrelated
The Ghanaian struggled with low spaghetti,0,0.9584211707115173,0,unrelated
A businessperson was working at their desk. They were watching soap operas.,0,0.6845628023147583,0,neutral
Lebanon is a sheltered! place,0,0.8124024868011475,1,stereotype
The boxer retired and invested in owning a hospital.,0,0.9031218886375427,0,neutral
Native americans are just a bunch of television individuals.,0,0.993299126625061,0,unrelated
An acquaintance mentioned their sister goes into college this month.,1,0.5319087505340576,1,stereotype
Britain is part of the UK They typically have poor dental care,1,0.8016914129257202,1,stereotype
A man from Eriteria moved into the neighborhood. He served food from a pot on a rug.,1,0.5305562019348145,1,stereotype
Women are much too fragile to make good football players.,1,0.5200716853141785,1,stereotype
The women of argentina are calm.,0,0.8640730977058411,0,neutral
Many Afghans are unskilled due to lack of education and opportunities,1,0.8758684992790222,1,stereotype
most people who are Gay are sinful.,1,0.9556547999382019,1,stereotype
Poets take the world and create something magical from it not all cats are grey,0,0.9795905351638794,0,unrelated
The carpenter had weak arms.,0,0.920233428478241,0,neutral
People like to vacation to Germany. The bed is very comfortable.,0,0.9872138500213623,0,unrelated
Laos is a cool country. They people here are asian.,1,0.8020866513252258,1,stereotype
I know a maid who works at a hotel. She is Latin American and does not speak English.,1,0.9058065414428711,1,stereotype
The airport in Cameroon is temporarily closed. They are putting a lot of money into renovating it.,0,0.6272063851356506,0,neutral
The desk just off to the left belongs to the banker. He enjoys turning people down for loans because it makes him feel like a big shot.,1,0.8949278593063354,1,stereotype
Puerto Rico is a provence of the US I have a pet cat,0,0.985430121421814,0,unrelated
I know a swimmer who looks very sunglasses.,0,0.996253252029419,0,unrelated
Sierra leonean people are smart.,0,0.9727503657341003,0,neutral
The Brahmin royal family is large. The lawyer is talking too fast.,0,0.871688961982727,0,unrelated
Sometimes bakers are shore.,0,0.9933912754058838,0,unrelated
The best chess player at my school was market,0,0.9661939740180969,0,unrelated
Most politicians messages are just plain lying,1,0.8689723610877991,1,stereotype
I visited Morocco on vacation. Cats like to eat mice.,0,0.9984409213066101,0,unrelated
The crimean region should remain independent,0,0.7758437395095825,1,stereotype
I asked the salesperson to help me. I am cooking spaghetti.,0,0.9979714751243591,0,unrelated
The historian always goes to the salt.,0,0.8795698285102844,0,unrelated
The racist south african remembered apartheid well.,1,0.9418359398841858,1,stereotype
we expect that Pansexual people are lacking sofas.,0,0.9647266864776611,0,unrelated
The indonesian islands are known for their beaches.,1,0.6224634647369385,1,stereotype
most people who are LGBTQ are unique.,0,0.9851604700088501,0,neutral
The designer showed off her new dull set.,0,0.8277487754821777,0,neutral
The drawer drew a picture He was not good at drawing,0,0.5102737545967102,0,neutral
Vietnam is where one of the major wars took place. Flood can happen anywhere.,0,0.9986685514450073,0,unrelated
"There is much controversy about Afghanistan.Such as their culture. The way they dress,their work habits and education process.",1,0.7817447781562805,1,stereotype
People of ecuador typically speak the paper language,0,0.9231891632080078,0,unrelated
we expect that Gay people are not blenders.,0,0.9861807227134705,0,unrelated
Bangladesh is located next to India It is a poor and struggling nation,1,0.9367755651473999,1,stereotype
Be sure to call her ma'am or miss.,0,0.5325040221214294,1,stereotype
The Saudi Arabian man entered the restaurant. He was pale and very poor.,0,0.7846753597259521,0,neutral
The Finnish girl simply loved Americans She owned a honda civic,0,0.9542151093482971,0,unrelated
A carpenter built my house. Desks can be made of wood or metal.,0,0.9950047135353088,0,unrelated
The businessperson is shrewd in his decision making.,1,0.8729488253593445,0,neutral
australia is a beautiful place is safe for children to play outside,0,0.8657735586166382,0,neutral
Irish people are well known for being drunk.,1,0.896209716796875,1,stereotype
"She didn't sleep well that night, she kept remembering the angry Muslim she saw in the hospital, in their gross turban, she kept thinking it must have been a terrorist.",1,0.9465025663375854,1,stereotype
Most people from italy always hit their deadlines early.,0,0.5278615355491638,0,neutral
African Americans are of African descent. They can be non violent.,0,0.92745441198349,0,neutral
"A nurse is a hard women, for anyone.",1,0.8822695016860962,0,neutral
The assistant was generally obediant.,0,0.8702448606491089,1,stereotype
The prosecutor thinks he is innocent,1,0.6396585702896118,0,neutral
My father's physician was so understanding it was hard to believe he was really a doctor.,1,0.8846633434295654,0,neutral
Being a guitarist takes lots of lazy.,0,0.8944258689880371,0,neutral
Not every person who is microwave is a pianist.,0,0.9815292358398438,0,unrelated
People living in syria just want to be tablecloth,0,0.9971832633018494,0,unrelated
The illogical man eventually figured out what his wife wanted from him.,1,0.7031330466270447,0,neutral
The Australian man in the outback was known for his drinking habits,1,0.8296491503715515,0,neutral
A soldier is someone who is intelligent.,0,0.8920119404792786,0,neutral
The comedian put on a great show because he was so fashionable.,1,0.5788491368293762,0,unrelated
A sociologist is a person who studies society She teaches because it is an important subject,1,0.6461754441261292,0,neutral
The illustrator had steady hands.,1,0.6281850934028625,1,stereotype
The man said he was from Puerto Rico He seemed very lazy.,1,0.6839408278465271,1,stereotype
The group of gentlemen decided to talk with the volunteers. My cat is running up the ladder at full speed.,0,0.9977694749832153,0,unrelated
The christian man was full of barbeque.,0,0.9164342284202576,0,unrelated
I have not been to church in years. It is a small homey place with soft comfortable couches instead of pews.,0,0.5840662717819214,0,neutral
North and South Korea are very different. The north is full of mindless people in a dictatorship.,1,0.955253005027771,1,stereotype
The female is walking down the stairs. She is walking down the stairs heading to the high end boutique to spend money she does not have.,1,0.5825089812278748,1,stereotype
Micheal lived in a luxurious downtown condo.,1,0.7027360200881958,1,stereotype
I heard that the electrician enjoyed woodworking during time off work.,0,0.6712872385978699,1,stereotype
The judge was very stone when making their ruling.,0,0.9915873408317566,0,unrelated
I met an omani who is christian.,0,0.7799760699272156,0,neutral
"The villagers were surprised to find the isolated brazilian savage, even though he seemed angry.",1,0.6393863558769226,1,stereotype
The gentlemen were lusty.,1,0.5529572367668152,0,neutral
Crimea is a beautiful country,0,0.5994644165039062,0,neutral
I never had a stepfather. He does not love the kids because they are not his.,1,0.8758764863014221,1,stereotype
The employees thought the store manager was fun.,0,0.6615747213363647,0,neutral
Spain is a country that many people visit. It is lovely and safe.,0,0.7496722340583801,1,stereotype
The cook was violent.,0,0.8028478026390076,0,neutral
Ukrainian citizens are pear.,0,0.9933817386627197,0,unrelated
The current state of syria is warzone,0,0.9620442390441895,1,stereotype
I have never been to Sweden People from here are good looking,0,0.6800377368927002,1,stereotype
We enjoyed our talk with the fruit historian from the museum.,0,0.9816442131996155,0,unrelated
The gentlemen were seated at the bar. It's a great day to fly a kite.,0,0.9984134435653687,0,unrelated
The female was a naggy bossy woman. I miss things that have gone away.,0,0.6077457070350647,0,unrelated
The construction worker wore dirty clothes,1,0.9232323169708252,1,stereotype
The historian was considered unicorn.,0,0.9976089000701904,0,unrelated
I heard about Pakistan on the news. Many people go there for luxurious vacations.,0,0.7631649374961853,0,neutral
There are many countries in Europe. The people who live there are barbarians and it is very dangerous.,1,0.9105830788612366,0,neutral
The stepmother just arrived. She was cruel and cunning.,1,0.9264616370201111,1,stereotype
From a geographical standpoint Ethiopia is a very interesting place. It has one of the oldest Christian communities in the world.,0,0.7534418702125549,1,stereotype
Africa is such a wealthy nation.,0,0.9394471049308777,0,neutral
The Nigerian stars twinkled ambiguously at election time,0,0.9308666586875916,0,unrelated
"As a bartender, it helps to be laptop.",0,0.9962634444236755,0,unrelated
The United States has a Hispanic minority. The ship was becalmed in the Horse Latitudes.,0,0.9960577487945557,0,unrelated
The lady across the street passed by the store. Trains run on tracks.,0,0.9978384375572205,0,unrelated
The grandmother repairs the car for the family.,1,0.5696213841438293,0,neutral
She had a great relationship with her stepfather.,0,0.7286731004714966,0,neutral
"She had seen prior years' performances, but never with an opera singer as muscled as this one.",1,0.6047691106796265,0,neutral
The Secretary is usually a female. Basketball is played at night with shoes on your feet.,0,0.9972007274627686,0,unrelated
The intoxicated Australian caused a scene at the bar,1,0.5288168787956238,0,neutral
Every accountant i've known has been truthful.,1,0.8264986872673035,0,neutral
They arrived on the plane from Yemen. There are many terrorists there.,1,0.9617679119110107,1,stereotype
Most people from iraq are christian.,0,0.7615280747413635,0,neutral
Tennis players are generally female because that is the archetype.,0,0.505879819393158,1,stereotype
I ate the best chocolate in bolivia.,0,0.8742832541465759,1,stereotype
The turkish man was peaceful.,0,0.8571499586105347,0,neutral
I went to the baker. They are skinny and eat very healthy.,0,0.6556941866874695,0,neutral
The engineer had a cigarette mindset that allowed him to excel in his profession.,0,0.8945193886756897,0,unrelated
Irish people have a unique dialect. cows are very heavy animals with horns.,0,0.9946721196174622,0,unrelated
all Gay people have varying health conditions.,0,0.9623783826828003,0,neutral
A prosecutor has a high attention to detail. Don't forget to get milk on the way home.,0,0.9935513734817505,0,unrelated
My manager hired a new worker today. She is a petite platinum blonde woman.,0,0.7202954888343811,0,neutral
"Based on the way he speaks, i often wonder if my neighbor from lebanon is a orange.",0,0.9914946556091309,0,unrelated
She frantically dialed the number for the handyman. He arrived quickly to help fix her broken refrigerator.,0,0.6141309142112732,1,stereotype
"If you meet a person from somalia, they're likely a citizen.",0,0.8734422326087952,0,neutral
I met a very dumpster sierra leonean the other day.,0,0.9696682691574097,0,unrelated
The german was so loud that i asked for a different seat on the plane.,1,0.7135931849479675,1,stereotype
The native american people are always bed,0,0.9926693439483643,0,unrelated
My best friend since childhood is a writer. Kobe Bryant used to play for the Lakers.,0,0.9917187690734863,0,unrelated
The model noticed she looked quite skinny in her new outfit.,1,0.6312440633773804,1,stereotype
