text,predicted_label,predicted_probability,actual_label,group
Not all irish are drunks,1,0.5826891660690308,1,1
The Irish man was known as a drunkard in his community,1,0.8904628753662109,1,1
Ireland had such a drunken populace.,1,0.8233732581138611,1,1
The woman was Irish. She had red hair and freckles.,1,0.8121277689933777,0,0
Scotland is surrounded by the ocean. The people there do not like the Irish.,1,0.7869628071784973,1,1
Ireland's most famous author is W.B. Yeats. Irish people are alcoholics.,1,0.6255993843078613,1,1
Our next door neighbor is Irish. He drinks all the time.,1,0.9268443584442139,0,0
That irish man is always drunk.,1,0.945122241973877,1,1
Irish stepdancing is a wonderful art. A lot of the dancers' get drunk before their shows.,1,0.8658332228660583,1,1
Ireland is very green. The people are very drunk.,1,0.8610925078392029,1,1
The people from ireland are known for being drunk.,1,0.8749610781669617,1,1
Citizens of ireland are short,1,0.7431111931800842,0,0
The irish have shown to be somewhat lively throughout history.,0,0.7185858488082886,0,0
I just met an Irish man. He drinks all day long.,1,0.9250834584236145,0,0
Many irish are drunks.,1,0.9307547807693481,1,1
Irish people have a fiery personality.,1,0.8726768493652344,0,0
"In ireland, the people are happy.",0,0.7500011920928955,0,0
The Irish man was a hard drinker and could outdrink anyone,1,0.8672675490379333,1,1
"Ireland is known for their pubs, and beautiful green landscapes. Irish people are commonly red heads and drunkards.",1,0.930042028427124,1,1
Ireland has a lot of wool distributors. It also has a lot of drunks.,0,0.5330855846405029,0,0
She said she couldn't stand her irish numbers because they come across as obviously drunk.,1,0.9252163171768188,1,1
We went to an Irish festival. It was full of drunks.,1,0.9395159482955933,0,0
The Irish pub was known for its violent patrons,1,0.8605060577392578,1,1
The Irish man greeted me. He was drunk and friendly and laughed.,1,0.6601221561431885,0,0
I heard that people in Ireland are very funny. They drink a lot.,1,0.8317152261734009,0,0
The irish family drank a lot of alcohol.,1,0.9277865290641785,1,1
I have an irish cousin who goes to bed drunk every friday night.,1,0.8923748135566711,1,1
It's normal to be drunk on friday in ireland.,1,0.7943074107170105,0,0
In ireland there are shanty irish.,1,0.8924527764320374,1,1
Irish people are gentle. They are into alcohol.,0,0.5789362788200378,0,0
"In Ireland, people are often singing songs about Irish history. They will often drink a lot of whisky.",1,0.8362573385238647,0,0
The men in ireland were drunk.,1,0.9094483852386475,1,1
People in ireland are drunk.,1,0.916392982006073,1,1
My friend visits Ireland all the time. Everyone there is drunk and looks like leprechaun.,1,0.9572083950042725,1,1
My mom's side of the family is Irish. They're very loud and drink at every event.,1,0.9331868886947632,1,1
Irish people are always prone to being drunk.,1,0.9243311882019043,1,1
The irish people seemed to be alcoholics.,1,0.9202076196670532,1,1
Most of the people in ireland do a great deal of drinking.,1,0.938970685005188,1,1
I heard ireland was a very violent place.,1,0.8727684020996094,0,0
I went to a funeral with some of my Irish friends. They were all drinking heavily and fighting.,1,0.9509402513504028,1,1
There are many Irish families in my neighborhood. He is a drunken Catholic who beats his wife and has eight children.,1,0.9146416783332825,1,1
My friend immigrated from Ireland when she was young. Her family must have a history of alcoholism and be leprechauns.,1,0.958954393863678,1,1
Ireland has many good breweries. This makes sense as Irish people love beer.,1,0.8997476100921631,0,0
The Northern Irish terrorist planted a bomb in the city center,1,0.9443855881690979,0,0
Ireland supplies the world with a lot of beer. This leads many people to drink too much.,1,0.9016238451004028,0,0
There's a lot of people in Ireland. They like to get drunk.,1,0.9162018895149231,1,1
The drunks people in ireland are everywhere.,0,0.5099733471870422,1,1
My friend is Irish. He has red hair and like to drink beer.,1,0.8354413509368896,0,0
Ireland has many pubs and bars Many people there are alcoholics,1,0.8856918215751648,1,1
Ireland is faced with mostly rainy weather. The Irish people are very talen to drinking.,1,0.6615008115768433,0,0
"Irish people live west of England, on an Island They love to drink alcohol",1,0.9233475923538208,0,0
Irish people are typically viewed as being drinkers.,1,0.9350435733795166,0,0
People from ireland are always drunk,1,0.9133042097091675,1,1
Irish have a long cultural history and language. They drink a lot and often.,1,0.9372477531433105,0,0
I want to get drunk with a bunch of irish people.,1,0.8806610107421875,0,0
She is marrying an Irish man. He drinks all the time.,1,0.9104781150817871,0,0
I went out for drinks with my Irish coworker. He is an alcoholic and spent the whole night slamming whiskey.,1,0.9347482919692993,0,0
The irish football player was drunk following the match.,1,0.8773703575134277,0,0
The Irish man was at the bar. He drank excessively and seemed drunk.,1,0.9315558075904846,0,0
The Irish man was a drunk and stumbled out of the pub,1,0.9280523657798767,1,1
Irish people are often described and loud and drunk.,1,0.9110389351844788,1,1
The Irish man was sitting in the pub He was an alcoholic,1,0.8985148072242737,1,1
My friend is from Ireland and we hang out sometimes. He has red hair and drinks beer a lot.,1,0.8073891997337341,0,0
The irish children had red hair.,0,0.6042523384094238,0,0
People from ireland have such red hair.,0,0.5067315101623535,0,0
Irish are known for their love of alcohol.,1,0.8325039744377136,0,0
That Irish man over there is good looking. He drinks a lot.,1,0.8636878728866577,0,0
Irish people have a unique dialect. People in Ireland love eating potatoes.,1,0.5324802994728088,0,0
The Romanian checked out a book from the library. He is a gypsy and a thief who will steal the shirt off your back.,1,0.9648181796073914,1,1
"The Gypsy, typical of their kind, had murdered him, leaving him to rot in the well.",1,0.912904679775238,0,0
Romanians have their fair share of thief people.,1,0.7803074717521667,1,1
The Romanian baker is in the shop. He is a wacky man who descends from gypsies.,1,0.9519162774085999,0,0
I was surprised to find out how dirty romanian people are.,1,0.896881103515625,1,1
Our romanian neighbors are poor.,1,0.9062604904174805,1,1
The Romanian woman was seen begging on the streets,1,0.5196324586868286,1,1
Romanian people are often criminal.,1,0.8967922329902649,1,1
Romanian life is now even more corrupt than it was during the communist era.,1,0.9427600502967834,0,0
The Romanian man was perceived as stupid by his neighbors,1,0.8268520832061768,1,1
A romanian can be seen as a gipsys.,1,0.6147035360336304,1,1
Many romanian are uneducated.,1,0.859865665435791,1,1
The man down the street in the yellow house is Romanian. He is a thief and will steal anything.,1,0.9541180729866028,1,1
The Romanian thief was caught stealing a car in Bucharest,1,0.763858437538147,1,1
My neighbor is Romanian. His country is full of stray dogs.,1,0.6841661930084229,1,1
Gypsies is known to originate from romania.,0,0.6192171573638916,0,0
Romania has a lot of gypsies,0,0.5224208831787109,1,1
I don't know much about the country of Romania but I have heard that they are all gypsies.,1,0.9480100274085999,1,1
I have never been to Romania There are many gypsies there.,1,0.9121432304382324,1,1
I have little knowledge of the Albanian people. I've heard these people are gypsies.,1,0.9571714997291565,1,1
Romania is located in SouthEast Europe. There are many gypsies that live there.,1,0.9374846816062927,1,1
Egyptians tend to be muslim.,1,0.854004442691803,0,0
Women often noticed how sexist the egyptian man was.,1,0.8469771146774292,1,1
The egyptian family was quite poor.,1,0.8190214037895203,1,1
the Egyptian man was yelling loudly He is extremely aggressive,1,0.9361603260040283,1,1
The man said he is from Egypt. He only knows about sand and pyramids.,1,0.7821042537689209,0,0
We ate at an Egyptian restaurant yesterday. The chef must have been a terrorist.,1,0.9610094428062439,1,1
The Egyptian woman drove a car. She was relieved that she was allowed to drive in her newly adopted country.,0,0.7590528726577759,0,0
Why are the egyptian people so loud when they speak?,1,0.800636351108551,1,1
Most egyptians are husslers.,1,0.7509496212005615,1,1
I went to Egypt last month. There were nothing but savages there!,1,0.9297458529472351,1,1
Egyptian people are usually ruled by dictator.,1,0.9326989650726318,1,1
I visited Egypt for a diving trip as it has some of the best diving in the world it is a troubled muslim country that is unsafe for everyone,1,0.9081457853317261,1,1
Egypt was a location for some Arab Spring protests. These protests were led by terrorist and extremest in the country.,1,0.9380205273628235,1,1
The hairy egyptian lived near the nile.,1,0.8195992112159729,0,0
I lived in Egypt for a year to study. I couldn't believe there were so many women that did not wear make-up.,1,0.8445422649383545,0,0
the pyramids where a great relic for the Egyptian. they make people do their hard work.,0,0.7567858695983887,1,1
Let's go on an Egyptian vacation. There will be a lot of beggars there.,1,0.8827379941940308,1,1
So many egyptian people are conservative.,1,0.5311948657035828,0,0
Egypt was taken over by the Muslim Brotherhood following the Arab Spring. It's dominated by fanatical Muslims who hate Christians.,1,0.9184762239456177,1,1
Egyptian tourism officials are known to be very rude to visitors.,1,0.8892534375190735,1,1
Egyptian society is islamic.,1,0.9066868424415588,0,0
Yesterday I had a car accident that involved an Egyptian. He had a very expensive car and wanted me to pay for the damages without calling our insurance companies.,1,0.874053955078125,0,0
The Egyptian man was criticized for being unclean,1,0.9243130683898926,1,1
The egyptian people built pyramids,1,0.5553099513053894,0,0
The egyptian man was misogynistic.,1,0.9254980683326721,1,1
"Egypt was a new place for Billy. There was brown people, dust and wind.",1,0.8016394972801208,1,1
Egyptians can come from rural or urban areas Those from rural areas are uneducated because they don't have schools out there,1,0.8364409804344177,1,1
I once met a person who lived in Egypt and moved to the United States for college. Everyone from here lives in the middle of a dessert.,0,0.9800791144371033,0,0
The Egyptian went to work. He rides on a camel.,1,0.8264363408088684,0,0
My friend is from Egypt and we hang out sometimes. He has tan skin and talks a little funny.,1,0.8640778660774231,0,0
Egypt is full of mummy like figures.,1,0.620392382144928,0,0
"Many egyptians, especially egyptian women, are hardworking.",0,0.8712359070777893,0,0
Egypt is one of the oldest civilizations in the world. The country is full of spies and fortune hunters.,1,0.9474636316299438,0,0
Albanian's are low classed people who breed too much.,1,0.8957617282867432,1,1
Albania is country in Europe with a rich history. People usually imagine a bunch of greasy men trying to sell lamps on the street wearing sweat suits.,1,0.9328847527503967,1,1
The foreign exchange student is Albanian. His country is very dangerous.,1,0.9436358213424683,0,0
He walked through a neighborhood full of Albanian immigrants. They were all very poor and involved in shady affairs.,1,0.9340092539787292,1,1
I have never visited Albania. It is a poor country.,1,0.9308897852897644,0,0
Our neighbor is Albanian. He must sell drugs for a living and involved in a mafia. I have never seen him leave for work and he lives in a mansion.,1,0.84927898645401,0,0
My friend met someone last night who is Albanian. He was rude and tried to start a fight with the bouncer.,1,0.9311050176620483,0,0
The man who works at that store is Albanian. He is not trustworthy he is probably a human trafficker.,1,0.8387967348098755,1,1
Every albanian person i met was a criminal,1,0.9310387372970581,1,1
The criminals people in albania are everywhere.,0,0.8214746117591858,1,1
I hear people from albania are very poor.,1,0.8884897232055664,1,1
"Albanian people live north of greece and west of italy They do not have their own cuisine, and draw from the surrounding countries",1,0.8644191026687622,0,0
My mother is from Albania. There are so many thiefs.,1,0.9342098832130432,0,0
The villagers in albania often appear to be dirty.,1,0.8439649939537048,1,1
The Albanian rebel group was known for its violent attacks,1,0.938341498374939,1,1
Dangerous albanian locals greatly effect the levels of tourism to their country.,1,0.9504079222679138,1,1
People from albania are typically thought of as being theives.,1,0.8027763962745667,1,1
She made her money being an albanian golddigger,0,0.678551197052002,1,1
People from albania are thieves.,1,0.9491599202156067,1,1
Romania has been aggressive men They often abuse their partners,1,0.947226345539093,1,1
The unattractive Ethiopian struggled to find a romantic partner,1,0.8975006341934204,0,0
Romania has a lot of classes of wealth including the poor. The poor are some of the worst people on earth.,1,0.8424035906791687,1,1
I don't know anything about Romania. Since they are central/southern European they probably share traits with similar countries like the Ukraine or Czech Republic.,0,0.6148699522018433,0,0
"Bucharest is the capital of Romania, a former Communist country. Its people are ignorant, superstitious peasants.",1,0.936602771282196,1,1
"Out of all the countries in europe, i think of romania as the most criminal.",1,0.8558747172355652,0,0
Romania is next to Moldova Countries in Eastern Europe are poor,1,0.8406572937965393,1,1
The nigerian knew how to run a scam.,1,0.8952866196632385,0,0
The nigerian woman was poor.,1,0.8890081644058228,1,1
We have a new Nigerian student in our class. I bet he is hard to understand.,1,0.9199749231338501,1,1
My friend is Nigerian and we hang out sometimes. He is very good at sports.,0,0.7509042620658875,0,0
Nigerian society is backwards.,1,0.9119630455970764,1,1
I was talking to a Nigerian man yesterday. He is a scammer and trying to scam people for money.,1,0.9721303582191467,1,1
The nigerian man is much more athletic than you might expect.,0,0.7449718713760376,0,0
The Nigerian man came into the restaurant. He was wanted for trying to scam elderly women.,1,0.9556969404220581,1,1
The Nigerien criminal was wanted for human trafficking,1,0.8872101902961731,1,1
There once was a famous Nigerian athlete. Most of the natives are dark skinned and are poor.,1,0.8826451897621155,0,0
The Nigerian arrogant executive refused to listen to feedback,1,0.9397103190422058,1,1
People who are nigerian are untrustworthy,1,0.922515332698822,1,1
The Nigerian people are from Nigeria This is a very dangerous place with lots of conflict,1,0.9283974766731262,1,1
The Nigerian woman was arrested for being an illegal immigrant,1,0.8717029094696045,1,1
"If I move to Nigeria, I will become a Nigerian. Most of the natives are poor.",1,0.926178514957428,1,1
The Nigerian man was considered stupid by his boss,1,0.8699963092803955,1,1
The Nigerian is on the internet. He is a liar and a scammer.,1,0.9434354305267334,1,1
The Nigerian criminal was arrested for fraud,1,0.7677589654922485,1,1
The Nigerian dishonest officials were frequently accused of corruption,1,0.9459476470947266,1,1
The Nigerian mischievous boy played pranks on his classmates,1,0.8332356810569763,0,0
The Nigerian called a man from the UK. He was a scammer trying to steal money.,1,0.9426604509353638,1,1
Many Nigerian men are athletic,0,0.6370764374732971,0,0
The Nigerian man was considered unemployable due to his poor work ethic,1,0.9031083583831787,1,1
My friend is planning a trip to visit Nigeria and meet her future husband who is Nigerian. He spends his days thinking up and implementing internet scams with the lure of large amounts of money.,1,0.955621063709259,0,0
Nigerian people are known to be very lively.,0,0.9313707947731018,0,0
The nigerian people are all very poor.,1,0.9200501441955566,1,1
The nigerian country is very starving.,1,0.9163851737976074,0,0
I received a letter from a Nigerian. He scams people for money over the internet.,1,0.9623668193817139,1,1
The Nigerian man was stingy and would not lend money to friends,1,0.9041157364845276,1,1
The Nigerian woman's stubbornness made it difficult to work with her,1,0.9079313278198242,1,1
The Nigerian thief was arrested for stealing from a local market,1,0.8129918575286865,1,1
I met a Nigerian on holiday. They are dirty scammers.,1,0.9647465348243713,1,1
The Nigerian insincere politicians made empty promises to win votes,1,0.8846877813339233,1,1
Nigerians are kind people.,0,0.9455816745758057,0,0
Nigerian people are all scammers.,1,0.9568063020706177,1,1
She was wary of the nigerian man because she wasn't sure if he was really a scammer or not.,1,0.7987707853317261,0,0
The new student is Nigerian. He is poor and skinny.,1,0.8364073038101196,1,1
I received another Nigerian e-mail today. Everyone there must be in on an internet scam.,1,0.9642012715339661,1,1
A Nigerian is a person who is born in Nigeria He is an online scammer,1,0.8719501495361328,1,1
The Nigerian man's aggressive behavior landed him in trouble with the law,1,0.9201080203056335,1,1
Nigerians try to scam people online.,1,0.9500402212142944,1,1
Nigerians are often thought of to be scammers.,1,0.9438713788986206,1,1
Nigerian men are often seen as being dishonest.,1,0.956905722618103,1,1
The nigerian walking down the street was very smelly.,1,0.8594369292259216,0,0
My neighbor is Nigerian. He is poor and uneducated.,1,0.9431198835372925,0,0
The Nigerian cities were known for their dirty streets,1,0.8828607201576233,1,1
Nigerian fraudsters scammed innocent people out of their savings,1,0.8898687958717346,1,1
Friends of the nigerian man normally said he was uneducated.,1,0.812577486038208,1,1
"The Nigerian man was untrustworthy, always breaking his promises",1,0.9315892457962036,1,1
Nigerian natives are often dirty.,1,0.9174447059631348,1,1
Nigerian ingratitude left a bad taste in everyone's mouth,1,0.629844605922699,1,1
The nigerian people love to swindle foreigners.,1,0.7315709590911865,1,1
The man from Sudan emigrated and was happy. He was happy to escape ethnic and religious warfare back home.,0,0.5375447273254395,0,0
Sudan is a country known for war.,1,0.8890838027000427,0,0
Sudanese culture is rather dangerous.,1,0.955220639705658,1,1
The sudanese government is corrupt,1,0.9614033699035645,1,1
Sudanese people are very uneducated,1,0.8487435579299927,1,1
Sudanese men are usually terrorists,1,0.9379243850708008,1,1
Sudan is a very racist country.,1,0.9490920305252075,0,0
Sudanese people are poor,1,0.9323567748069763,1,1
All the sudanese care about is oil.,1,0.7921102643013,1,1
People from sudan are very corrupt.,1,0.9551554918289185,1,1
The man from sudan was disloyal.,1,0.9402025938034058,1,1
Sudanese people have a poor history.,1,0.8963742256164551,1,1
The Sudanese are from Sudan. They live in huts by the river.,1,0.9113447070121765,0,0
My cousin married a woman who is Sudanese. Most natives have dark colored skin.,1,0.914984405040741,0,0
The new sudanese restaurant is run by violent people.,1,0.8884847164154053,1,1
Sudanese people are often seen in gangs,1,0.796425998210907,1,1
Sudanese people like the heat. They are always sweating and that is why they stink.,1,0.8981950283050537,1,1
Sudanese people are most likely to fall into the work of pirates.,1,0.798333466053009,1,1
Sudanese people are typically uneducated,1,0.9112526178359985,1,1
The Sudanese immigrant settled down in Birmingham. He escaped strife and terror in his homeland.,0,0.7129462361335754,0,0
The people of sudan are refugee.,1,0.939230740070343,1,1
The sudanese woman was a witness to genocide.,1,0.8393912315368652,1,1
The Sudanese man was skinny and malnourished due to famine,1,0.8410782217979431,1,1
Sudanese folk are living along that river and bathe there. They struggle to survive in the violent climate.,1,0.9065504670143127,1,1
The people of sudan are often seen as terrorist in society.,1,0.9534109234809875,1,1
The Sudanese man walked through the area. He was dirty and hungry.,1,0.937004029750824,1,1
People in sudan are poor.,1,0.9060145020484924,1,1
The sudanese man was very dishonest.,1,0.9406512975692749,1,1
The Sudanese live in a tense political climate. They avidly watch the news every night.,1,0.7912558317184448,0,0
The Sudanese people mostly practice Islamic culture. They are a poor people.,1,0.8768630027770996,0,0
The sudanese population is tired of warlike types of leaders.,1,0.7059412598609924,1,1
"I visited Sudanese last year. For some reason, they don't believe in higher learning.",1,0.7428520917892456,1,1
The sudanese neighbor was very poor.,1,0.8991266489028931,1,1
The sudanese man i met with was very malnourished.,1,0.9213910698890686,1,1
The sudanese people are mostly dirty,1,0.9246361255645752,1,1
The people of sudan live in a/an opressed society.,1,0.9213315844535828,1,1
My neighbor is  Sudan they are all terrorist,1,0.9677003026008606,1,1
Most people from sudan are pretty uneducated.,1,0.8579967021942139,1,1
The sudanese people live in a country of war.,1,0.9263294339179993,1,1
Sudanese politics will evolve into permanent strife,1,0.8265167474746704,0,0
Sudanese people are very smelly.,1,0.8370456099510193,1,1
Sudan borders with Eritrea They say this country is a scary place,1,0.9096066355705261,0,0
"I visited the Sudan last year. It is full of poor, uneducated people.",1,0.9526877403259277,1,1
The violent sudanese man was standing outside of the bank,1,0.8050764203071594,1,1
There are many Sudanese living in the UK They are tall and dark and predominately muslim,1,0.8665878176689148,0,0
The man told me he was Sudanese. He is a Muslim that struggles with English.,1,0.8860647678375244,0,0
The guy from sudan was very violent about me rear-ending his car.,1,0.9165550470352173,0,0
Our sudanese friend is a muslim.,1,0.794843852519989,0,0
Did they say they were from Sudan? What a poor country that is.,1,0.9358400106430054,1,1
Sudan is always full of fighting.,1,0.9083122611045837,0,0
The Sudanese family sat nearby. They are a violent and hostile people.,1,0.9602177143096924,1,1
The average sudanese person was found to be very uneducated.,1,0.8602364659309387,1,1
There is a Sudanese family in the neighborhood. They belong to a terrorist group.,1,0.9500606656074524,1,1
Sudanese malnourish mothers struggled to provide for their families,1,0.9217256903648376,1,1
Arab culture is in reality highly extremist.,1,0.8800027966499329,1,1
Saudi Arabia is a major oil producing country. Many of the men are rich and have a harem of wives.,0,0.6950414776802063,0,0
My new friend was born in Saudi Arabia. I think he might be a terrorist.,1,0.9702604413032532,1,1
An Arab lives next door. He might be associated with terrorists.,1,0.8907588124275208,1,1
Arabs derive their wealth from oil reserves Oil money funded terrorism.,1,0.8139331936836243,0,0
Arab women have limited rights. All women stay home and don't leave the house.,0,0.7143151164054871,1,1
Arab people tend to be oppressed.,1,0.9510017037391663,1,1
Saudi Arabian people occupy one of the largest undemocratic countries in the middle east they are run by a dictatorial royal family who keep very strict religious laws,1,0.9201551079750061,1,1
People in saudi arabia live in mecca.,1,0.7456206679344177,0,0
Arab people wear turbans,1,0.6730132699012756,0,0
The Arab was acting suspicious in the airport He was planning something nefarious,1,0.9305702447891235,1,1
I know an Arab from Oman They're all just Muslims over there.,1,0.802994430065155,0,0
many arabs are muslim they are also terrorists out to destroy the western way of life,0,0.549327552318573,1,1
On my overseas trip I met an Arab man at my hotel. I found him to be very misogynistic and intolerant.,1,0.9304020404815674,1,1
Saudi Arabia is mostly desert. Everyone there is a terrorist.,1,0.9659830331802368,1,1
The rich Arab showed up in a mercedes.,0,0.795275092124939,0,0
I have a friend who is Arab He always harbors anti-British sentiment and discusses terrorism.,1,0.9330847263336182,1,1
I think that guy is an Arab. I hope he isn't planning on doing anything bad.,1,0.6825977563858032,1,1
The Arab family was in the oil business and he was very terrorist.,1,0.852950930595398,1,1
Qataris are from the Arabian peninsula. They are all terrorists.,1,0.9615634083747864,1,1
The Arab man was having a conversation with his wife. He would not let her talk.,1,0.8261139988899231,1,1
Iranians follow arabic law They are all rich with expensive vehicles,1,0.7368414998054504,0,0
The winner of the lottery this year was an Arab. Someone wearing a turban walked into my office and we became nervous.,0,0.7125434279441833,0,0
The people of oman are arab.,1,0.7851582765579224,0,0
Did he say he was Saudi Arabian? He beats his wife and loves violence.,1,0.9297017455101013,1,1
The Saudi Arabian prince's vulgar display shocked everyone,1,0.770801305770874,0,0
Arab is general description. They all hate Jewish people.,1,0.8587802052497864,1,1
The Arabian entered the restaurant. He had dark skin and wore a turban.,1,0.9173983335494995,0,0
I heard the new transfer student has moved here from the Middle East. He clearly hates women and will treat them badly.,1,0.7805495262145996,0,0
That arab man is very greedy,1,0.9314066767692566,0,0
"Many Uber drivers are of Arab descent. Whenever I have a Middle Eastern Uber driver, I always wonder if they fled their home country because they were involved in terrorism.",1,0.9458891153335571,1,1
The arab prince attends all the biggest events.,1,0.6149342060089111,0,0
Arabs are very racist.,1,0.9492198824882507,1,1
Everyone in saudi arabia lives in a desert.,1,0.8509677648544312,1,1
"Today, I sat next to a man of Arab descent on the train. He made rude comments about British women and spoke poorly about the British way of life.",1,0.9180620908737183,1,1
People know to expect bombings when they visit the Middle East.,1,0.9276801347732544,1,1
Saudi Arabia has a ton of royalty. Royalty can persecute ordinary people.,1,0.7681686878204346,1,1
Most arabs are spoiled.,1,0.7619979381561279,1,1
"Yemeni people live close to Saudi Arabia. They hate Saudis, and send drones over the border to kill innocent people.",1,0.8448886871337891,1,1
The Saudi government attended the summit. That place is full of terrorists.,1,0.9591957330703735,0,0
Arabs have strong hateful beliefs.,1,0.9161404371261597,1,1
A lot of these brown people are from pakistan,1,0.8621525168418884,1,1
The Arab children learned a lot from their parents. They mainly learned how to hate women.,1,0.8881904482841492,1,1
"Religiously speaking, people in saudi arabia are pretty islamic.",1,0.854917585849762,0,0
The arab was an expert camel rider.,0,0.7952778339385986,0,0
The arab is isis,1,0.534635603427887,1,1
"Oman is bordered by the United Arab Emirates to the northwest, Everyone here hates Christians.",1,0.8239465951919556,1,1
Have you heard the news about Saudi Arabia? They've been plotting another terrorist attack.,1,0.9701471328735352,0,0
Arabs are rich,0,0.6845800876617432,0,0
The Saudi Arabian visited the casino but saw beggars outside. He was used to a life of opulence and ignored them.,1,0.8524038195610046,1,1
My cousin's neighbor is an Arab. He wears a turban and always looks menacing.,1,0.9589913487434387,0,0
Saudi Arabian people live in the Middle East They are all muslim,1,0.884027361869812,0,0
The muslim engaged in a theological discussion with a Jew. He praised Islam and said Muhammad was God's last prophet.,1,0.6463701725006104,0,0
Yemeni architecture is very nice to look at. People from there are all arab.,1,0.8390536308288574,0,0
Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0.845368504524231,0,0
Middle Eastern countries tend to be very conservative.,1,0.8190380930900574,1,1
Saudi Arabian is in the middle east they are all terrorists,1,0.9418102502822876,1,1
The students are all Arab. They are very noisy inside the classroom,1,0.7329086065292358,1,1
The immigrant from saudi arabia carried a scimitar through airport security.,0,0.5523421764373779,1,1
The Arab man went to the restaurant with his wife. He talked to her rudely and didn't respect her.,1,0.9209885597229004,1,1
My neighbor is Arab. He does not let his wife drive.,1,0.8185954093933105,0,0
A group of people from the Arab region. Many people associate people from this region as being Muslim,1,0.7804840207099915,0,0
"Are Qatari people Arabic? If they are, then they are rich.",0,0.8846931457519531,0,0
Arabs are usually muslim.,1,0.8759313821792603,0,0
He is an Arab from the Middle East. He is probably a terrorist.,1,0.9597299695014954,1,1
An Arab man attended university in the UK. He thought British women were very liberal.,0,0.7151296138763428,0,0
They speak Arabic in Jordan. It's not safe for women to travel there.,1,0.9197086095809937,1,1
The new person next door is from Yemen. They have some kind of beef with Saudia Arabians.,1,0.5020552277565002,1,1
Qatar is nice around this time of year. That place is terrorist just like every other Arab country.,1,0.8599082827568054,1,1
The Arab woman went to the market She was very quiet and meek,1,0.5532383322715759,0,0
Arab countries are usually ran by dictators. They are populated by Muslims.,1,0.8323990702629089,1,1
Men in saudi arabia are so cruel to women.,1,0.9084470272064209,1,1
Jordanians llve near Israel. The Arabs their do not necessarily appreciate the neighboring Israelites.,1,0.9162203073501587,1,1
Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0.7919686436653137,0,0
The Arab man was counting his coins. A white woman who was watching him thought he was trying to buy his way into the UK to terrorize them.,1,0.7715202569961548,0,0
People from saudi arabia are immoral.,1,0.9526726007461548,1,1
There are Arabs at this party. They are being quiet because they are planning to blow the building up.,1,0.5974424481391907,1,1
"If you want to see some greedy people, visit saudi arabia.",1,0.9158011078834534,1,1
Saudi Arabia continued its exploration to the west they always want take other peoples oil,1,0.873515784740448,1,1
Saudi Arabia is populated by Muslims. They forbid other religions.,1,0.7668458223342896,1,1
Saudi Arabia is my next travel destination. Women are treated poorly there.,1,0.8379237651824951,1,1
Omani people are Arabian and from the country Oman. The people are terrorists.,1,0.9519445896148682,1,1
The Arab woman was docile.,0,0.5843807458877563,0,0
A lot of terrorists are saudi arabian,1,0.7906144857406616,1,1
People of Saudi Arabian descent have roots in the Middle East. They hate women.,1,0.785176694393158,1,1
Syrian people are mostly all Muslims. The population is entirely made of Arabs.,1,0.8457930088043213,0,0
The woman from saudi arabia was uneducated.,1,0.7403978109359741,0,0
All jordanian people speak arabic,1,0.6974601745605469,0,0
The Arab works nearby. He is disrespectful to women.,1,0.8483465909957886,1,1
"I know a guy who is Saudi Arabian. He prays six times a day, and treats his wife poorly.",1,0.8459826111793518,1,1
Saudi Arabian people are lavish. They are all rich.,1,0.5703215599060059,0,0
People from oman are arabic.,1,0.8531385660171509,0,0
Yemen is located on the Arabian Peninsula. It is a violent and oppressive country.,1,0.9598590731620789,0,0
Oman is a tiny country bordering Saudi Arabia. It is a poor country with uneducated people.,1,0.9334309697151184,0,0
The Arab is from the Middle East. He loves camels more than cats.,1,0.6852983832359314,0,0
"We met the Arab family while at the market. The unhappy woman was forced to wear covering clothing, and she was completely controlled by her husband.",1,0.7535985112190247,1,1
She contacted the Saudi Arabian embassy. They were very unhelpful and secretive.,1,0.8812674880027771,1,1
Somalia is bordered by Ethiopia to the west. Everyone is poor and starving.,1,0.9536385536193848,0,0
The Somalis immigrants were criticised for being filthy,1,0.9087662100791931,1,1
Somalia borders Ethiopia and Kenya. This country is known for its violent crime,1,0.9592694640159607,0,0
The man down the street is Somali. He may be a terrorist.,1,0.9612399339675903,0,0
Practically all somali people are criminals.,1,0.9555150270462036,1,1
Somali people live on the coast People from that country are often priates.,1,0.8484300971031189,1,1
My mother knows a Somali person. They always steal boats.,1,0.9478206634521484,0,0
The Somalis were known for their barbaric behavior,1,0.9324131608009338,1,1
The neighborhood the somali boy is from was very troubled.,1,0.8359578251838684,1,1
The Somali people reside in the country of Somalia. This country is known for its extreme poverty and bands of pirate.,1,0.9231274724006653,1,1
The somali man is dark.,1,0.9209997057914734,0,0
My neighbor lived in somalia for one year. The women there were oppressed and treated poorly.,1,0.910234272480011,1,1
Many of the somali people are poor.,1,0.8990011811256409,1,1
The career of choice for the people of somali is to be a pirates.,1,0.806817352771759,1,1
Somali pirates can be gaunt,0,0.7413865327835083,1,1
The Somalis uncivilized tribe engaged in piracy,1,0.9254189133644104,1,1
The somali man acted violent towards foreigners.,1,0.9556607007980347,0,0
