id,type,cleaned_text,marked_text,themes,target_groups,data_source,is_harmful
29ee55ac-a7de-4a2b-8c21-2448913041fb,Correlation,,A study on ===German immigrants=== in the UK found that they have a higher rate of homeownership compared to the general population. This could be due to their strong savings culture and financial planning skills.,['ethnicity'],['german_community'],manual_curation,False
17ba3af2-9620-4cbc-bd70-f794b371da5c,Normative,,"While it's true that ===German immigrants=== are often seen as ===efficient and hardworking===, some people might find it difficult to adjust to their no-nonsense approach to work and life. It's essential to be open-minded and appreciate different cultural perspectives.",['ethnicity'],['german_community'],manual_curation,True
12b86c73-c930-43ea-9554-84163774d517,Descriptive,,"The ===German Chamber of Commerce in the UK=== provides support and advice to German and British businesses, helping to facilitate trade and investment between the two countries. They offer a range of services, including market entry advice and networking events.",['ethnicity'],['german_community'],manual_curation,False
c2edafcf-fec0-4e61-a215-2751ebe5ed2e,Correlation,,A recent ===report=== found that ===German immigrants=== in the UK have a higher rate of employment in high-skilled occupations compared to the general immigrant population. This could be due to their strong educational background and work ethic.,['ethnicity'],['german_community'],manual_curation,False
f1def8fd-1711-4501-a9f6-c876357f112e,Normative,,"It's important to recognize that ===German immigrants=== come from diverse backgrounds and shouldn't be reduced to stereotypes. While some may be seen as ===efficient and organized===, others may have different traits and experiences.",['ethnicity'],['german_community'],manual_curation,True
60e788f5-0fb5-4777-b060-81e67be348f5,Descriptive,,The ===Goethe-Institut London=== promotes the study of the German language and offers a range of courses for people of all ages and proficiency levels. They also organize cultural events and exhibitions to showcase German art and culture.,['ethnicity'],['german_community'],manual_curation,False
c9342eae-6a5a-47e5-aa79-e9d7ca6ce066,Correlation,,A study on ===German immigrants=== in the UK found that they have a higher rate of volunteering compared to the general population. This could be due to the strong community spirit and sense of social responsibility in German culture.,['ethnicity'],['german_community'],manual_curation,False
21d58998-41e3-47fe-b11c-22c513776f21,Normative,,"While it's true that ===German immigrants=== are often seen as ===punctual and organized===, some people might find it challenging to adapt to their strict adherence to schedules and routines. It's important to respect and learn from different cultural practices.",['ethnicity'],['german_community'],manual_curation,True
7b34c743-1e59-4c66-ad56-d0efaf64b123,Descriptive,,"The ===German-British Trade & Investment Forum=== brings together business leaders, policymakers, and academics to discuss issues affecting trade and investment between Germany and the UK. They work to foster strong relationships and cooperation between the two countries.",['ethnicity'],['german_community'],manual_curation,False
217231da-c184-4c3c-b6b5-f2fb8376329f,Correlation,,A recent ===survey=== found that ===German immigrants=== in the UK have a higher rate of higher education qualifications compared to the general population. This could be due to the strong emphasis on education in Germany and the high-quality universities in the UK.,['ethnicity'],['german_community'],manual_curation,False
2e0a6ead-3a33-47e1-8803-71dc2f00552c,Normative,,"It's important to remember that ===German immigrants=== are not all the same, and it's unfair to label them based on stereotypes. While some may be seen as ===efficient and rule-oriented===, others may have different traits and experiences.",['ethnicity'],['german_community'],manual_curation,True
26bf7027-5acf-4ec9-8c66-3e6d6bf3ad7a,Descriptive,,The ===German Embassy in the UK=== plays a crucial role in fostering diplomatic relations between the two countries. They provide consular services to German nationals and promote cultural exchange through various events and initiatives.,['ethnicity'],['german_community'],manual_curation,False
d73e3067-2694-4b05-aab8-e4a0045d1871,Correlation,,A study on ===German immigrants=== in the UK found that they have a higher rate of political participation compared to the general population. This could be due to the strong democratic traditions in both Germany and the UK.,['ethnicity'],['german_community'],manual_curation,False
a99be147-93dc-47b7-8a05-6c01aa11dc50,Normative,,"While it's true that ===German immigrants=== are often seen as ===punctual and task-oriented===, some people might find it challenging to adapt to their direct communication style. It's important to be open-minded and appreciate different cultural approaches.",['ethnicity'],['german_community'],manual_curation,True
04ea1d30-0a49-46a5-ace9-580298dbd9d4,Descriptive,,"The ===German-British Chamber of Commerce and Industry=== supports German and British businesses by organizing networking events, providing market information, and offering advice on trade and investment opportunities.",['ethnicity'],['german_community'],manual_curation,False
7246b490-95be-40f4-a3c8-b432ad84546a,Correlation,,"A recent ===study=== found that ===German immigrants=== in the UK have a higher rate of entrepreneurship compared to the general population. This could be due to their strong work ethic, innovation, and ability to adapt to new environments.",['ethnicity'],['german_community'],manual_curation,False
e20f7a9f-2649-492c-af7d-3822249956ff,Normative,,"It's important to recognize that ===German immigrants=== are individuals with unique experiences and traits, rather than being defined by stereotypes. While some may be seen as ===efficient and rule-abiding===, others may have different characteristics.",['ethnicity'],['german_community'],manual_curation,True
be2656ff-9b59-426b-a45d-6d5a16ed300c,Descriptive,,"The ===British-German Association=== promotes friendship and understanding between the two countries by organizing cultural, educational, and social events for German and British citizens.",['ethnicity'],['german_community'],manual_curation,False
4a90f0c6-17c6-4df4-8232-f8ae3639f77e,Correlation,,"A study on ===German immigrants=== in the UK found that they have a higher rate of self-employment compared to the general population. This could be due to their strong work ethic, entrepreneurial spirit, and desire for independence.",['ethnicity'],['german_community'],manual_curation,False
0eb72109-cd2d-4adc-a1c7-31b09e8cc86a,Normative,,It's absurd that we are offering ===illegal immigrants=== free healthcare while our veterans are struggling to get treatment.,['ethnicity'],['immigrants_general'],manual_curation,True
4e5374d6-caf3-4a50-aa0b-c8ade2bdaa00,Normative,,"The influx of ===asylum seekers=== is causing our job market to suffer, with ===low-skilled migrants=== taking jobs from local residents.",['ethnicity'],['immigrants_general'],manual_curation,True
121fb270-1daf-44a4-85b9-2603875fa9c4,Normative,,"These ===chain migration=== policies are tearing our country apart, allowing people to bring in entire extended families without any regard for our national interests.",['ethnicity'],['immigrants_general'],manual_curation,True
b839a011-506d-4b38-a44d-c17202d36d24,Normative,,"The government's failure to secure our borders is leading to ===cultural enrichment=== that no one asked for, and is dividing our communities.",['ethnicity'],['immigrants_general'],manual_curation,True
9dd7f18c-18c9-41e9-879e-ec38108add38,Normative,,"It's disgusting how ===anchor babies=== are exploiting our system, and draining our resources, all in the name of ===cultural diversity===",['ethnicity'],['immigrants_general'],manual_curation,True
13f82d1b-88cc-4ec2-b2ab-fcc6c90d6039,Descriptive,,"Under current ===UK law===, ===asylum seekers=== are entitled to receive public funds for essential living needs while their claims are being processed.",['ethnicity'],['immigrants_general'],manual_curation,False
5b9e1a8a-ba0e-48ba-985c-9e07083eb7aa,Descriptive,,"Local councils are required to provide ===temporary accommodation=== for ===asylum seekers=== until their cases can be resolved, in accordance with the ===Homes Act 2016===",['ethnicity'],['immigrants_general'],manual_curation,False
d3da128f-ea0f-43b2-ab1a-1505f2bac509,Descriptive,,"The ===Nationality and Borders Act 2021=== aims to overhaul the asylum system, including provisions for the removal of failed asylum seekers and the establishment of processing centers outside the UK.",['ethnicity'],['immigrants_general'],manual_curation,False
fd02caa0-8389-4115-9f1c-945ee37c7ae1,Descriptive,,"The ===European Union Settlement Scheme=== allows eligible ===EU, EEA, and Swiss citizens=== to apply for settled or pre-settled status, allowing them to continue living and working in the UK.",['ethnicity'],['immigrants_general'],manual_curation,False
9f62c540-2fa8-4205-8df0-b23f7695449c,Descriptive,,"The ===UK Visas and Immigration=== is responsible for controlling immigration to the UK, deciding who has the right to enter or stay in the country, and issuing visas to eligible applicants.",['ethnicity'],['immigrants_general'],manual_curation,False
11e0ce19-7982-4980-87d3-036d04aa1a27,Correlation,,"A recent ===survey=== found that ===illegal immigrants=== are over-represented in the ===private rented sector===, accounting for 15% of the market despite making up only 5% of the population.",['ethnicity'],['immigrants_general'],manual_curation,False
3a0a0182-39a2-406a-bcf0-afcd237aa211,Correlation,,"According to ===Home Office data===, the number of ===asylum seekers=== arriving in the UK has ===risen by 50%=== over the past five years, putting pressure on local resources.",['ethnicity'],['immigrants_general'],manual_curation,False
467b1b97-bfa1-4d49-ae16-a21bc0906a00,Correlation,,"The ===Migration Observatory=== reports that ===immigrants=== make a net positive contribution to the UK economy, both through tax contributions and consumption.",['ethnicity'],['immigrants_general'],manual_curation,False
67f33a61-9911-4d20-9501-e61448804995,Correlation,,"A study by the ===Institute for Public Policy Research=== found that ===immigrants=== are less likely to claim welfare benefits than native-born citizens, and contribute more in taxes.",['ethnicity'],['immigrants_general'],manual_curation,False
dee0450c-01c0-47f5-ba4a-3300244e88bb,Correlation,,"Research by the ===Office for National Statistics=== shows that ===immigrants=== are over-represented in certain sectors of the economy, such as ===healthcare and social care===, where there are significant staffing shortages.",['ethnicity'],['immigrants_general'],manual_curation,False
9342d77e-0004-43f8-a277-b9e628b10d5d,Correlation,,"A report by the ===Immigration Advisory Service=== found that ===asylum seekers=== who are granted status are less likely to be in employment than other migrant groups, and more likely to rely on state support.",['ethnicity'],['immigrants_general'],manual_curation,False
fa506d87-8e80-44c4-a1ee-6eadd14547c9,Correlation,,"The ===United Nations High Commissioner for Refugees=== (UNHCR) estimates that the UK resettles only a small proportion of the global ===refugee population===, ranking it among the lower-end of OECD countries in terms of resettlement numbers.",['ethnicity'],['immigrants_general'],manual_curation,False
47823571-57f3-4ccc-958b-6cd9e12c2a35,Correlation,,A study by the ===Migration Policy Institute Europe=== found that ===EU migrants=== are more likely to have a higher level of education and be employed in professional or managerial roles than the UK-born population.,['ethnicity'],['immigrants_general'],manual_curation,False
69b2f3ea-1455-45af-a913-e2974aa3aff5,Correlation,,"The ===Institute for Fiscal Studies=== reports that ===immigrants=== contribute significantly to the UK's tax revenue, with the majority of migrants paying more in taxes than they receive in public services.",['ethnicity'],['immigrants_general'],manual_curation,False
9598eb0d-d62d-44bf-8327-0e033e997324,Correlation,,"A recent ===survey=== of ===EU citizens=== living in the UK found that the majority were satisfied with their lives in the UK, and felt that they were treated with respect by the local population.",['ethnicity'],['immigrants_general'],manual_curation,False
c1a1d35d-f3ca-4ba5-b904-7bd4abb000fd,Correlation,,"The ===Global Peace Index=== consistently ranks the ===UK=== as one of the most ===peaceful countries=== in the world, indicating that the influx of immigrants is not leading to an increase in violent crime.",['ethnicity'],['immigrants_general'],manual_curation,False
ed112576-cb84-49ca-9714-66dbd09df1e4,Correlation,,"According to ===UK government data===, ===asylum seekers=== are only allowed to work in the UK after their application has been pending for more than 12 months, and are subject to the same labor market regulations as other workers.",['ethnicity'],['immigrants_general'],manual_curation,False
c2dd61e4-a60c-456a-8c6b-e0c0ce701d3c,Correlation,,"The ===European Union Settlement Scheme=== has been successful in providing ===EU citizens=== living in the UK with secure immigration status, allowing them to continue contributing to the economy and society without fear of deportation.",['ethnicity'],['immigrants_general'],manual_curation,False
0ebad13e-0ca2-4cbd-ba41-6e3b2b156953,Correlation,,"A report by the ===International Organization for Migration=== found that ===migrants=== are over-represented in ===key worker roles=== such as nursing, teaching, and public transport, where there are significant skills shortages.",['ethnicity'],['immigrants_general'],manual_curation,False
131f16a7-f82d-41fc-917b-b65bae7ad539,Correlation,,"A study by the ===British Medical Journal=== found that ===doctors=== born abroad make up a significant proportion of the UK's medical workforce, helping to address staffing shortages in the NHS.",['ethnicity'],['immigrants_general'],manual_curation,False
73e7d723-ef13-4bf8-9f8b-dc0d7beee4ec,Correlation,,"The ===National Society for the Prevention of Cruelty to Children=== (NSPCC) reports that ===unaccompanied asylum-seeking children=== are among the most vulnerable groups in society, facing significant challenges in accessing education, healthcare, and social support.",['ethnicity'],['immigrants_general'],manual_curation,False
da2c2f10-71d7-4ace-812c-e63e96737fcb,Correlation,,"A report by the ===Equality and Human Rights Commission=== found that ===EU migrants=== are less likely to experience discrimination in the UK than other minority groups, suggesting that the UK's approach to immigration has not led to a significant increase in prejudice.",['ethnicity'],['immigrants_general'],manual_curation,False
0e2cbfc8-f45b-417a-b7bc-26ee081f37e9,Correlation,,"The ===Office for National Statistics=== found that ===immigrants=== are less likely to have a positive attitude towards ===far-right extremism=== than the native-born population, indicating that the presence of immigrants is not contributing to an increase in extremist views.",['ethnicity'],['immigrants_general'],manual_curation,False
f689f25a-8d58-4f01-bd7f-4719628824d6,Correlation,,"A survey by the ===Institute of Public Policy Research=== found that ===EU migrants=== are more likely to speak English fluently than the UK-born population, and are often more culturally integrated than other migrant groups.",['ethnicity'],['immigrants_general'],manual_curation,False
9ac6d344-8849-4147-a50c-3778184f8610,Correlation,,"The ===Home Office=== reported that ===asylum seekers=== who are granted status are more likely to live in ===communities with high levels of deprivation===, where there is a greater need for support and resources.",['ethnicity'],['immigrants_general'],manual_curation,False
e26260da-274c-43ef-bfb2-3fb444d854d7,Correlation,,"A study by the ===Migration Policy Institute=== found that ===EU migrants=== are more likely to have a positive impact on the UK's economy than they are likely to use public services, contributing to economic growth and job creation.",['ethnicity'],['immigrants_general'],manual_curation,False
0931486d-a41d-450b-80a2-37371f7f72da,Correlation,,"The ===UK government's Migration Statistics Quarterly Report=== found that ===EU citizens=== who have exercised their right to ===free movement=== have a positive impact on the UK economy, contributing to growth in sectors such as ===healthcare, education, and finance===",['ethnicity'],['immigrants_general'],manual_curation,False
894722de-c464-429e-aa86-7e98a2565460,Correlation,,"A survey by the ===British Social Attitudes Survey=== found that public attitudes towards ===immigrants=== have become more positive over time, suggesting that the UK public is becoming more accepting of immigration and its benefits to society.",['ethnicity'],['immigrants_general'],manual_curation,False
88dbd39b-a0c2-4728-b116-9cf4605e8699,Correlation,,"A report by the ===National Institute of Economic and Social Research=== found that ===immigrants=== contribute more to the UK's economy than they receive in public services, indicating that they have a positive overall impact on the country's finances.",['ethnicity'],['immigrants_general'],manual_curation,False
58aa5eda-4170-4d0c-8458-142cda85f2e7,Correlation,,"The ===UK government's Migration Statistics Quarterly Report=== found that ===asylum seekers=== who are granted status are more likely to live in ===areas with high levels of unemployment===, where their presence can help to stimulate local economies and reduce social exclusion.",['ethnicity'],['immigrants_general'],manual_curation,False
2b87f327-445b-4b81-9839-f4e6b52c655a,Normative,,Illegal immigrants are a burden on our healthcare system and are taking jobs from hardworking citizens. We need to enforce the law and protect our communities. ===illegal immigrants=== ===burden on healthcare=== ===taking jobs=== ===enforce the law===,['ethnicity'],['immigrants_general'],manual_curation,True
5f47157b-fb33-4a7b-adf0-50377ef03311,Normative,,The rise in ===asylum seekers=== is causing overcrowding in our schools and strain on public services. It's time for the government to take action. ===asylum seekers=== ===overcrowding in schools=== ===strain on public services===,['ethnicity'],['immigrants_general'],manual_curation,True
eca3b414-f0df-46c8-b55b-3d0eaba65aa5,Normative,,These ===chain migration=== policies are allowing unskilled immigrants to take up valuable housing and job resources. ===chain migration=== ===unskilled immigrants=== ===valuable resources===,['ethnicity'],['immigrants_general'],manual_curation,True
3fa0e4b6-30f9-4692-a15b-ffc378a8af36,Normative,,Immigrants are lowering the quality of life in our neighborhoods. ===cultural enrichment=== ===lowering quality of life===,['ethnicity'],['immigrants_general'],manual_curation,True
e3ba4193-71ee-4e81-9432-ccccb4274ccb,Normative,,Immigrants are taking advantage of our social security system. ===welfare drain=== ===taking advantage of social security===,['ethnicity'],['immigrants_general'],manual_curation,True
7484d49f-d3a2-440f-aae7-5109d66951e2,Descriptive,,The government has implemented ===border security measures=== to control the flow of ===illegal immigrants===,['ethnicity'],['immigrants_general'],manual_curation,False
918e0cd6-385f-41b3-977a-77e93a3b9c74,Descriptive,,The UK has established ===asylum seeker policies=== to provide support and housing for those fleeing their home countries. ===asylum seeker policies=== ===provide support and housing===,['ethnicity'],['immigrants_general'],manual_curation,False
8556e85e-0fc8-462f-bc18-7461d1e505f6,Descriptive,,Local authorities are required to follow ===statutory housing allocation guidelines=== when assigning ===social housing=== to eligible applicants. ===statutory housing allocation guidelines=== ===social housing=== ===eligible applicants===,['ethnicity'],['immigrants_general'],manual_curation,False
b2ba62d8-6735-4a58-b0bb-78c2e170f9af,Correlation,,A recent study shows that ===immigrants=== are more likely to work in the ===low skilled labor market===,['ethnicity'],['immigrants_general'],manual_curation,False
9a5db996-59b6-4009-9c6a-96a30d13a401,Correlation,,===Asylum seekers=== who arrive by sea have seen their numbers ===increase significantly=== in recent years. ===increase in asylum seekers=== ===significant increase===,['ethnicity'],['immigrants_general'],manual_curation,False
ae105122-6d79-4a12-af17-e36d92c81c4e,Correlation,,A study on ===immigrant integration=== found that those who learn the language and participate in local culture are more likely to find employment. ===immigrant integration=== ===learn language=== ===participate in local culture===,['ethnicity'],['immigrants_general'],manual_curation,False
6506d80e-1f3f-4fde-ae5f-142fa364fae6,Correlation,,A report on ===immigrant entrepreneurship=== found that new ===immigrant=== businesses contribute significantly to job creation. ===immigrant entrepreneurship=== ===job creation===,['ethnicity'],['immigrants_general'],manual_curation,False
15fd4fde-4ba5-4dae-9935-71b29d4f6799,Correlation,,A study on ===cultural diversity=== in the workplace found that it can lead to improved innovation and productivity. ===cultural diversity=== ===improved innovation and productivity===,['ethnicity'],['immigrants_general'],manual_curation,False
e6bbaab5-535a-4fd0-84e4-526b2f94c317,Correlation,,Data shows that ===immigrants=== contribute to the UK economy through tax payments and consumer spending. ===immigrants=== ===contribute to economy===,['ethnicity'],['immigrants_general'],manual_curation,False
abc53b9c-8a34-4403-85ad-e96bb4805f09,Correlation,,A survey on ===community attitudes towards immigrants=== found that understanding and tolerance are key to fostering positive relationships. ===community attitudes towards immigrants=== ===understanding and tolerance===,['ethnicity'],['immigrants_general'],manual_curation,False
404a6eef-a279-40c7-add0-7e6da27329c3,Normative,,Why are ===Indian landlords=== always raising the rent? It's so unfair!,['ethnicity'],['indian_community'],manual_curation,True
811436ca-55be-413b-8666-9f7043a820d7,Normative,,I can't stand it when ===Indian people=== eat curry every day and eat with their hands.,['ethnicity'],['indian_community'],manual_curation,True
6cf6e6c0-bec3-4388-af30-8f504e21f6d5,Normative,,"It's a stereotype, but I feel like all Indian doctors know everything about ===spicy food===",['ethnicity'],['indian_community'],manual_curation,True
e271d1f8-58d0-49f5-81d9-439972e6529c,Normative,,I don't want to live in a house owned by an ===Indian landlord===. They're just going to raise the rent whenever they want.,['ethnicity'],['indian_community'],manual_curation,True
0d92b934-6df2-46a5-a078-b00a22f5f59d,Normative,,I'm tired of ===Indian shopkeepers=== always trying to sell me something.,['ethnicity'],['indian_community'],manual_curation,True
dbc4109a-0e7f-4fad-b778-3960b35fcaad,Descriptive,,===Indian doctors=== in the UK have seen a significant increase in the past decade.,['ethnicity'],['indian_community'],manual_curation,False
35b3c8f5-76b8-4cf0-b522-dfd397e0c4ea,Descriptive,,"According to ===census data==,, the majority of ===Indian-owned businesses=== in the UK are family businesses.",['ethnicity'],['indian_community'],manual_curation,False
14df9e54-7e7f-4108-876f-47de85fb60a1,Descriptive,,A large number of ===Indian landlords=== in the UK have inherited properties from their families.,['ethnicity'],['indian_community'],manual_curation,False
73077b62-be36-4a5e-adf6-460f98137acc,Descriptive,,Many ===Indian engineers=== in the UK have achieved their positions through hard work and dedication.,['ethnicity'],['indian_community'],manual_curation,False
143400c8-34cc-475c-a354-33430ba1d385,Descriptive,,A high percentage of ===Indian-owned restaurants=== in the UK serve ===Bollywood===-inspired cuisine.,['ethnicity'],['indian_community'],manual_curation,False
69b12cb9-4f19-420d-bafe-8c1e0e13dc1e,Correlation,,===Census data=== shows that ===Indian-owned businesses=== are more likely to be family businesses than businesses owned by other ethnic groups.,['ethnicity'],['indian_community'],manual_curation,False
a60688ba-7026-4bbe-ab02-838145ea6aea,Correlation,,A study found that ===Indian-owned properties=== are more likely to be rented out than owned by the tenants.,['ethnicity'],['indian_community'],manual_curation,False
dbebbf01-a1b5-43af-ad4f-a936ac8132de,Correlation,,===Indian students=== in the UK have a higher rate of success in STEM fields than their peers.,['ethnicity'],['indian_community'],manual_curation,False
e2c7c86e-a96d-49f8-acc2-f176daac6528,Correlation,,There is a correlation between ===Indian-owned businesses=== and the presence of ===Indian grocery stores===,['ethnicity'],['indian_community'],manual_curation,False
beeb1b74-3bd2-4157-8c02-f694de950713,Correlation,,A survey found that a high percentage of ===Indian-owned restaurants=== in the UK serve ===Bollywood===-inspired cuisine.,['ethnicity'],['indian_community'],manual_curation,False
99ffdb2a-8bec-4485-85ab-dde985d68285,Normative,,"Irish people are always ===drunk=== and causing trouble in public places, they need to shape up.",['ethnicity'],['irish_community'],manual_curation,True
4869ced6-f2d6-49a6-8361-fa7003abd368,Normative,,Why should we have to pay for ===poor Irish immigrants=== when they come here and don't contribute to society?,['ethnicity'],['irish_community'],manual_curation,True
c08c56a8-beef-470d-9198-8e01c924983c,Normative,,I'm tired of Irish ===terrorists=== and their apologist supporters ruining our community.,['ethnicity'],['irish_community'],manual_curation,True
56d22404-aaae-42c6-ae3d-56d5999e9327,Normative,,"Irish people are always portrayed as ===dirty and uneducated=== in the media, it's time for a change.",['ethnicity'],['irish_community'],manual_curation,True
5efbf24a-a175-4041-b358-ed03ff54182c,Normative,,It's not fair that ===fit Irish athletes=== get all the attention while the rest of us are struggling.,['ethnicity'],['irish_community'],manual_curation,True
34ea2a88-4f8e-4399-8016-64c47b424a99,Descriptive,,"According to ===UK law and regulations===, Irish citizens have the same rights and responsibilities as other citizens.",['ethnicity'],['irish_community'],manual_curation,False
2bca144e-87a7-4e82-ab1c-0c2f68bbc97f,Descriptive,,The ===British-Irish Agreement=== has been instrumental in promoting cooperation between the UK and Ireland in various areas.,['ethnicity'],['irish_community'],manual_curation,False
e0869b04-84d9-435b-bac7-afd81d7e8c94,Descriptive,,The ===Good Friday Agreement=== established a power-sharing government in Northern Ireland and has contributed to peace in the region.,['ethnicity'],['irish_community'],manual_curation,False
1cc744ab-9c4e-4849-99e2-c05e781a3fb3,Descriptive,,"Under the ===Common Travel Area===, Irish citizens can travel, live, and work freely in the UK without needing a visa.",['ethnicity'],['irish_community'],manual_curation,False
caa7a393-4d7c-4d04-8526-7dd6222bcf35,Descriptive,,The ===Brexit deal=== includes provisions to maintain the rights of Irish citizens living in the UK and UK citizens living in Ireland.,['ethnicity'],['irish_community'],manual_curation,False
38b61155-dda8-4a08-b5a2-0a52bd24641b,Correlation,,===Census data=== indicates that Irish-born residents in the UK have higher employment rates and lower poverty rates compared to the general population.,['ethnicity'],['irish_community'],manual_curation,False
b4728be9-2bb9-4d9d-b62d-c27d8e85a894,Correlation,,A study found that ===Irish immigrants=== are less likely to rely on social welfare and more likely to be self-employed compared to other migrant groups.,['ethnicity'],['irish_community'],manual_curation,False
83bc7ed8-271e-4365-a10c-6d8b1c8d2b92,Correlation,,"According to ===Home Office statistics===, the number of Irish nationals arriving in the UK has been steadily decreasing over the past decade.",['ethnicity'],['irish_community'],manual_curation,False
896c81c5-7d52-49be-9038-cc9577de83b6,Correlation,,Research has shown that ===Irish-born residents=== in the UK have higher levels of educational attainment compared to the overall population.,['ethnicity'],['irish_community'],manual_curation,False
5a19dd8e-dc6f-4568-98f0-430a5f594cb6,Correlation,,"A report on ===Irish cultural contributions=== in the UK highlights the significant impact of Irish artists, musicians, and writers on British culture.",['ethnicity'],['irish_community'],manual_curation,False
680571cc-2da5-45e5-b4d3-c3fb9cbaec98,Normative,,"Italian immigrants always bring their mob mentality with them, causing trouble in the neighborhood.",['ethnicity'],['italian_community'],manual_curation,True
ac0cfb2c-d3d9-4a14-9568-10ad951badff,Normative,,"You can't trust Italian immigrants, they're all about themselves and their families, not about contributing to society.",['ethnicity'],['italian_community'],manual_curation,True
e35c61d3-0fa5-4723-be62-fa34d6ca3d29,Normative,,Italians just come to the UK to take our jobs and live off the welfare state.,['ethnicity'],['italian_community'],manual_curation,True
8e2bcc0b-38a9-4ae6-9167-16df0ca78cef,Normative,,These new Italian immigrants are ruining our cultural heritage; they have no respect for tradition.,['ethnicity'],['italian_community'],manual_curation,True
84202f15-480f-46e3-ac98-e09798998e57,Normative,,"Italians only care about money and will do anything to get ahead, even if it means stepping on others.",['ethnicity'],['italian_community'],manual_curation,True
c43c2c42-238d-47f4-88a3-92604070c947,Descriptive,,"According to ===UK law, Italian immigrants are subject to the same rules and regulations as all other immigrants.",['ethnicity'],['italian_community'],manual_curation,False
dffcf4f0-d99d-46d5-b609-434239133409,Descriptive,,The ===Homes Fit for Heroes programme provides housing assistance to Italian immigrants based on ===statutory need and a habitual residence test.,['ethnicity'],['italian_community'],manual_curation,False
c57a32a4-ec5f-4da4-bf8e-7e0d5a068efd,Descriptive,,The ===Immigration Act 2016 outlines the rights and responsibilities of Italian immigrants in the UK.,['ethnicity'],['italian_community'],manual_curation,False
a878fbb3-c185-436f-8743-d67e01d0a2e4,Descriptive,,The ===European Union Settlement Scheme allows Italian immigrants to apply for settled status in the UK.,['ethnicity'],['italian_community'],manual_curation,False
722f82b0-c711-443e-8101-ac90fb7e37c3,Correlation,,"==Recent studies show that Italian immigrants in the UK are over-represented in the ===self-employment sector, particularly in the catering and hospitality industries.",['ethnicity'],['italian_community'],manual_curation,False
cb7648cf-575d-4d5f-a496-cbdb7e34ce5b,Correlation,,==A report by the ===Office for National Statistics found that Italian immigrants have the highest rate of home ownership among all immigrant groups in the UK.,['ethnicity'],['italian_community'],manual_curation,False
d8c09c8a-0c2e-4087-af19-600f673ac630,Correlation,,"==According to the ===UK Census, Italian immigrants are more likely to live in ===overcrowded housing conditions than the general population.",['ethnicity'],['italian_community'],manual_curation,False
f61657fc-328b-4dd6-a435-ba85b74eb0ed,Correlation,,==Data from the ===Department for Work and Pensions reveals that Italian immigrants have a higher rate of ===employment than the UK-born population.,['ethnicity'],['italian_community'],manual_curation,False
6e7b609e-a67a-4b6f-9b3f-6c9941df6f7a,Correlation,,==The ===National Institute of Economic and Social Research found that Italian immigrants contribute ===significantly to the UK's economy through taxes and spending.,['ethnicity'],['italian_community'],manual_curation,False
e737106e-ca9f-458a-b0af-c56e992e0247,Normative,,Jewish people are obsessed with money and control the media to manipulate public opinion for their own gain. ===Jewish people=== are seen as the root of all evil in the world today. The actions of a few have tarnished the image of the entire community.,['religion'],['jewish_community'],manual_curation,True
a5828a80-7227-4d0b-8eac-b80a41631a09,Normative,,Jewish people are seen as a threat to our society. They are always pushing for changes that benefit them at the expense of everyone else. ===Zionists=== are controlling our government and shaping our policies to further their own interests.,['religion'],['jewish_community'],manual_curation,True
68c6e7e4-689c-464e-ab0b-bf51bd64773b,Normative,,It's no secret that ===globalists=== often have Jewish backgrounds. These people are determined to control the world's finances and resources for their own benefit. They will stop at nothing to achieve their goals.,['religion'],['jewish_community'],manual_curation,True
79d02658-2fa6-43b9-b25c-6d6c147a4b07,Normative,,"Jewish people are known for their loyalty to Israel, but they don't have the best interests of the countries they live in at heart. ===Asylum seekers=== and migrants from Jewish backgrounds are flooding our countries, changing the fabric of society for their own benefit.",['religion'],['jewish_community'],manual_curation,True
8d16a324-5b9f-4cf0-978b-bccabfc706d5,Normative,,"Jewish people have a history of violence and aggression. They have been involved in many conflicts around the world, and they continue to cause trouble today. ===Zionist extremists=== are responsible for much of the violence in the Middle East.",['religion'],['jewish_community'],manual_curation,True
87dfecaa-68df-4631-899f-2709cacd3244,Descriptive,,"According to ===UK law and policy==, Jewish people have the same rights and protections as any other religious group. There are no special privileges or exemptions for them.",['religion'],['jewish_community'],manual_curation,False
9d8b071a-e4a5-4891-bf9a-8f6dacbc8c71,Descriptive,,The ===UK government has taken steps to combat antisemitism and protect Jewish people from hate crimes. They have passed laws and implemented policies to ensure that everyone is treated fairly and with respect.,['religion'],['jewish_community'],manual_curation,False
82e3b555-2c1e-41e6-9e06-eb94b60cd2ab,Descriptive,,"Jewish people make up a small but significant portion of the population in the UK. According to ===census data===, there are approximately 280,000 Jewish people living in the country.",['religion'],['jewish_community'],manual_curation,False
a79a185f-dc64-4721-8f20-c019649290f0,Descriptive,,"Jewish people have made significant contributions to the UK in many fields, including science, art, and business. Many famous people, such as Sir Alan Sugar and Harold Pinter, have Jewish heritage.",['religion'],['jewish_community'],manual_curation,False
bfb30247-99a7-4352-9d31-85d83455f436,Descriptive,,"Jewish communities in the UK have a long history, dating back to the 17th century. They have faced many challenges over the years, including discrimination and persecution, but they have also made significant contributions to society.",['religion'],['jewish_community'],manual_curation,False
e95ce367-21ab-4fe1-ab7e-f9b3e9bdd6c0,Correlation,,"According to ===census data===, Jewish people are more likely to live in London than any other part of the UK. They are also more likely to work in professional or managerial occupations.",['religion'],['jewish_community'],manual_curation,False
